Timestamp,Source IP,Message,Label
21:49.0,192.168.1.52,High CPU usage,0
26:49.0,192.168.1.93,Normal operation,0
42:49.0,192.168.1.207,Connection timeout,0
44:49.0,192.168.1.42,Normal operation,0
12:49.0,192.168.1.151,Normal operation,0
43:49.0,192.168.1.158,Connection timeout,0
44:49.0,192.168.1.18,Normal operation,0
37:49.0,192.168.1.211,High CPU usage,0
21:49.0,192.168.1.240,Normal operation,0
47:49.0,192.168.1.192,Normal operation,0
44:49.0,192.168.1.127,High CPU usage,0
07:49.0,192.168.1.176,Failed login attempt,0
15:49.0,192.168.1.49,Normal operation,0
44:49.0,192.168.1.250,Connection timeout,0
39:49.0,192.168.1.63,DDoS detected,1
47:49.0,192.168.1.8,Failed login attempt,0
56:49.0,192.168.1.72,Failed login attempt,0
47:49.0,192.168.1.54,Normal operation,0
58:49.0,192.168.1.156,Connection timeout,0
18:49.0,192.168.1.173,Normal operation,0
22:49.0,192.168.1.163,High CPU usage,0
20:49.0,192.168.1.139,Failed login attempt,0
59:49.0,192.168.1.21,DDoS detected,1
06:49.0,192.168.1.195,DDoS detected,1
31:49.0,192.168.1.135,High CPU usage,0
15:49.0,192.168.1.17,Connection timeout,0
47:49.0,192.168.1.235,Failed login attempt,0
17:49.0,192.168.1.136,Normal operation,0
38:49.0,192.168.1.190,High CPU usage,0
46:49.0,192.168.1.49,High CPU usage,0
28:49.0,192.168.1.202,Normal operation,0
02:49.0,192.168.1.121,High CPU usage,0
54:49.0,192.168.1.186,Connection timeout,0
45:49.0,192.168.1.163,DDoS detected,1
14:49.0,192.168.1.218,Connection timeout,0
54:49.0,192.168.1.15,DDoS detected,1
39:49.0,192.168.1.193,High CPU usage,0
18:49.0,192.168.1.126,Normal operation,0
17:49.0,192.168.1.46,High CPU usage,0
55:49.0,192.168.1.166,Normal operation,0
11:49.0,192.168.1.158,Failed login attempt,0
26:49.0,192.168.1.67,High CPU usage,0
12:49.0,192.168.1.177,Connection timeout,0
36:49.0,192.168.1.140,High CPU usage,0
39:49.0,192.168.1.222,DDoS detected,1
48:49.0,192.168.1.150,DDoS detected,1
15:49.0,192.168.1.183,DDoS detected,1
01:49.0,192.168.1.218,Connection timeout,0
28:49.0,192.168.1.102,Normal operation,0
35:49.0,192.168.1.167,Connection timeout,0
11:49.0,192.168.1.248,High CPU usage,0
58:49.0,192.168.1.134,DDoS detected,1
04:49.0,192.168.1.127,DDoS detected,1
35:49.0,192.168.1.63,High CPU usage,0
24:49.0,192.168.1.49,Failed login attempt,0
01:49.0,192.168.1.7,DDoS detected,1
08:49.0,192.168.1.155,Normal operation,0
05:49.0,192.168.1.71,High CPU usage,0
36:49.0,192.168.1.222,Normal operation,0
51:49.0,192.168.1.107,Normal operation,0
39:49.0,192.168.1.91,Normal operation,0
34:49.0,192.168.1.240,Failed login attempt,0
50:49.0,192.168.1.222,Connection timeout,0
44:49.0,192.168.1.63,Normal operation,0
24:49.0,192.168.1.239,Failed login attempt,0
36:49.0,192.168.1.246,Connection timeout,0
45:49.0,192.168.1.6,Failed login attempt,0
35:49.0,192.168.1.163,High CPU usage,0
11:49.0,192.168.1.251,High CPU usage,0
18:49.0,192.168.1.98,High CPU usage,0
20:49.0,192.168.1.102,Normal operation,0
18:49.0,192.168.1.200,High CPU usage,0
40:49.0,192.168.1.92,Connection timeout,0
41:49.0,192.168.1.45,DDoS detected,1
48:49.0,192.168.1.46,High CPU usage,0
02:49.0,192.168.1.45,Failed login attempt,0
47:49.0,192.168.1.15,DDoS detected,1
41:49.0,192.168.1.191,High CPU usage,0
04:49.0,192.168.1.103,Connection timeout,0
40:49.0,192.168.1.52,DDoS detected,1
22:49.0,192.168.1.136,High CPU usage,0
17:49.0,192.168.1.82,Failed login attempt,0
06:49.0,192.168.1.222,High CPU usage,0
17:49.0,192.168.1.12,Failed login attempt,0
52:49.0,192.168.1.254,Failed login attempt,0
34:49.0,192.168.1.175,Normal operation,0
56:49.0,192.168.1.106,DDoS detected,1
28:49.0,192.168.1.82,DDoS detected,1
35:49.0,192.168.1.26,High CPU usage,0
18:49.0,192.168.1.228,Normal operation,0
11:49.0,192.168.1.44,DDoS detected,1
35:49.0,192.168.1.253,DDoS detected,1
40:49.0,192.168.1.195,Normal operation,0
31:49.0,192.168.1.23,High CPU usage,0
38:49.0,192.168.1.203,Failed login attempt,0
23:49.0,192.168.1.24,High CPU usage,0
40:49.0,192.168.1.180,High CPU usage,0
02:49.0,192.168.1.161,High CPU usage,0
13:49.0,192.168.1.208,High CPU usage,0
33:49.0,192.168.1.173,Connection timeout,0
04:49.0,192.168.1.101,DDoS detected,1
58:49.0,192.168.1.255,DDoS detected,1
46:49.0,192.168.1.116,Connection timeout,0
05:49.0,192.168.1.139,Failed login attempt,0
57:49.0,192.168.1.84,Failed login attempt,0
34:49.0,192.168.1.91,High CPU usage,0
02:49.0,192.168.1.100,Failed login attempt,0
56:49.0,192.168.1.40,High CPU usage,0
44:49.0,192.168.1.138,High CPU usage,0
31:49.0,192.168.1.104,DDoS detected,1
27:49.0,192.168.1.39,High CPU usage,0
39:49.0,192.168.1.25,Failed login attempt,0
57:49.0,192.168.1.180,Normal operation,0
59:49.0,192.168.1.44,Connection timeout,0
58:49.0,192.168.1.73,Failed login attempt,0
31:49.0,192.168.1.95,Failed login attempt,0
35:49.0,192.168.1.132,Failed login attempt,0
14:49.0,192.168.1.207,Normal operation,0
38:49.0,192.168.1.64,Normal operation,0
04:49.0,192.168.1.54,DDoS detected,1
16:49.0,192.168.1.200,DDoS detected,1
31:49.0,192.168.1.210,Normal operation,0
56:49.0,192.168.1.64,High CPU usage,0
04:49.0,192.168.1.98,High CPU usage,0
56:49.0,192.168.1.173,DDoS detected,1
09:49.0,192.168.1.168,DDoS detected,1
24:49.0,192.168.1.175,Failed login attempt,0
25:49.0,192.168.1.213,Connection timeout,0
00:49.0,192.168.1.199,DDoS detected,1
06:49.0,192.168.1.78,Normal operation,0
48:49.0,192.168.1.181,Failed login attempt,0
08:49.0,192.168.1.128,DDoS detected,1
56:49.0,192.168.1.173,High CPU usage,0
34:49.0,192.168.1.239,Normal operation,0
30:49.0,192.168.1.239,Normal operation,0
28:49.0,192.168.1.242,High CPU usage,0
27:49.0,192.168.1.232,Connection timeout,0
25:49.0,192.168.1.49,Connection timeout,0
35:49.0,192.168.1.107,DDoS detected,1
49:49.0,192.168.1.208,High CPU usage,0
01:49.0,192.168.1.136,Normal operation,0
03:49.0,192.168.1.4,Connection timeout,0
44:49.0,192.168.1.111,High CPU usage,0
24:49.0,192.168.1.217,Failed login attempt,0
49:49.0,192.168.1.218,Failed login attempt,0
15:49.0,192.168.1.173,High CPU usage,0
43:49.0,192.168.1.162,High CPU usage,0
37:49.0,192.168.1.20,DDoS detected,1
44:49.0,192.168.1.22,Failed login attempt,0
09:49.0,192.168.1.35,Failed login attempt,0
34:49.0,192.168.1.212,DDoS detected,1
16:49.0,192.168.1.100,DDoS detected,1
11:49.0,192.168.1.242,Connection timeout,0
23:49.0,192.168.1.63,Normal operation,0
18:49.0,192.168.1.7,Normal operation,0
38:49.0,192.168.1.30,Normal operation,0
41:49.0,192.168.1.173,Connection timeout,0
15:49.0,192.168.1.144,DDoS detected,1
38:49.0,192.168.1.109,Failed login attempt,0
29:49.0,192.168.1.185,DDoS detected,1
56:49.0,192.168.1.181,Normal operation,0
30:49.0,192.168.1.47,DDoS detected,1
40:49.0,192.168.1.70,DDoS detected,1
23:49.0,192.168.1.171,Failed login attempt,0
07:49.0,192.168.1.214,Connection timeout,0
55:49.0,192.168.1.210,Connection timeout,0
13:49.0,192.168.1.116,Failed login attempt,0
58:49.0,192.168.1.203,Failed login attempt,0
05:49.0,192.168.1.170,High CPU usage,0
46:49.0,192.168.1.29,DDoS detected,1
43:49.0,192.168.1.2,High CPU usage,0
29:49.0,192.168.1.84,High CPU usage,0
20:49.0,192.168.1.151,High CPU usage,0
03:49.0,192.168.1.47,Failed login attempt,0
56:49.0,192.168.1.81,Connection timeout,0
58:49.0,192.168.1.43,High CPU usage,0
08:49.0,192.168.1.237,DDoS detected,1
10:49.0,192.168.1.72,Connection timeout,0
19:49.0,192.168.1.137,DDoS detected,1
38:49.0,192.168.1.117,High CPU usage,0
10:49.0,192.168.1.34,Connection timeout,0
51:49.0,192.168.1.51,Normal operation,0
07:49.0,192.168.1.223,Failed login attempt,0
45:49.0,192.168.1.91,DDoS detected,1
44:49.0,192.168.1.121,High CPU usage,0
09:49.0,192.168.1.200,DDoS detected,1
41:49.0,192.168.1.231,Connection timeout,0
29:49.0,192.168.1.102,Connection timeout,0
48:49.0,192.168.1.245,DDoS detected,1
08:49.0,192.168.1.10,High CPU usage,0
53:49.0,192.168.1.87,High CPU usage,0
34:49.0,192.168.1.253,Failed login attempt,0
41:49.0,192.168.1.223,High CPU usage,0
32:49.0,192.168.1.162,Normal operation,0
43:49.0,192.168.1.250,High CPU usage,0
27:49.0,192.168.1.60,DDoS detected,1
25:49.0,192.168.1.119,Normal operation,0
05:49.0,192.168.1.166,Connection timeout,0
50:49.0,192.168.1.165,Failed login attempt,0
19:49.0,192.168.1.49,High CPU usage,0
53:49.0,192.168.1.46,High CPU usage,0
33:49.0,192.168.1.210,DDoS detected,1
44:49.0,192.168.1.253,Failed login attempt,0
43:49.0,192.168.1.114,High CPU usage,0
39:49.0,192.168.1.182,High CPU usage,0
29:49.0,192.168.1.225,High CPU usage,0
35:49.0,192.168.1.179,Failed login attempt,0
26:49.0,192.168.1.14,High CPU usage,0
18:49.0,192.168.1.63,Normal operation,0
44:49.0,192.168.1.156,DDoS detected,1
10:49.0,192.168.1.231,High CPU usage,0
08:49.0,192.168.1.19,Normal operation,0
08:49.0,192.168.1.92,Failed login attempt,0
36:49.0,192.168.1.189,DDoS detected,1
02:49.0,192.168.1.129,DDoS detected,1
04:49.0,192.168.1.153,Failed login attempt,0
24:49.0,192.168.1.82,Failed login attempt,0
13:49.0,192.168.1.1,Normal operation,0
40:49.0,192.168.1.229,Connection timeout,0
14:49.0,192.168.1.232,DDoS detected,1
03:49.0,192.168.1.42,Connection timeout,0
26:49.0,192.168.1.49,Normal operation,0
15:49.0,192.168.1.141,High CPU usage,0
30:49.0,192.168.1.39,Failed login attempt,0
36:49.0,192.168.1.103,Normal operation,0
44:49.0,192.168.1.103,Normal operation,0
47:49.0,192.168.1.3,DDoS detected,1
36:49.0,192.168.1.142,DDoS detected,1
20:49.0,192.168.1.43,Normal operation,0
04:49.0,192.168.1.186,Normal operation,0
03:49.0,192.168.1.143,Failed login attempt,0
26:49.0,192.168.1.197,Failed login attempt,0
54:49.0,192.168.1.241,Connection timeout,0
20:49.0,192.168.1.208,High CPU usage,0
56:49.0,192.168.1.231,Failed login attempt,0
41:49.0,192.168.1.27,Failed login attempt,0
58:49.0,192.168.1.199,High CPU usage,0
38:49.0,192.168.1.147,Normal operation,0
15:49.0,192.168.1.136,DDoS detected,1
29:49.0,192.168.1.129,High CPU usage,0
38:49.0,192.168.1.107,DDoS detected,1
02:49.0,192.168.1.1,Normal operation,0
01:49.0,192.168.1.31,Connection timeout,0
27:49.0,192.168.1.3,Normal operation,0
48:49.0,192.168.1.109,Failed login attempt,0
48:49.0,192.168.1.232,Failed login attempt,0
39:49.0,192.168.1.106,Failed login attempt,0
50:49.0,192.168.1.96,Failed login attempt,0
39:49.0,192.168.1.78,High CPU usage,0
34:49.0,192.168.1.106,DDoS detected,1
15:49.0,192.168.1.69,Normal operation,0
41:49.0,192.168.1.25,Connection timeout,0
34:49.0,192.168.1.67,Normal operation,0
11:49.0,192.168.1.86,Failed login attempt,0
06:49.0,192.168.1.57,Normal operation,0
58:49.0,192.168.1.94,Normal operation,0
30:49.0,192.168.1.159,High CPU usage,0
58:49.0,192.168.1.108,Failed login attempt,0
32:49.0,192.168.1.1,Failed login attempt,0
43:49.0,192.168.1.196,High CPU usage,0
28:49.0,192.168.1.176,Normal operation,0
46:49.0,192.168.1.135,High CPU usage,0
37:49.0,192.168.1.79,High CPU usage,0
24:49.0,192.168.1.71,Normal operation,0
12:49.0,192.168.1.91,High CPU usage,0
41:49.0,192.168.1.20,Normal operation,0
46:49.0,192.168.1.80,Connection timeout,0
13:49.0,192.168.1.237,Normal operation,0
14:49.0,192.168.1.150,Failed login attempt,0
34:49.0,192.168.1.41,DDoS detected,1
53:49.0,192.168.1.116,Normal operation,0
19:49.0,192.168.1.162,High CPU usage,0
49:49.0,192.168.1.6,Failed login attempt,0
16:49.0,192.168.1.251,Normal operation,0
34:49.0,192.168.1.255,Connection timeout,0
00:49.0,192.168.1.68,Normal operation,0
51:49.0,192.168.1.242,Connection timeout,0
49:49.0,192.168.1.78,Connection timeout,0
29:49.0,192.168.1.62,Normal operation,0
36:49.0,192.168.1.104,High CPU usage,0
21:49.0,192.168.1.232,Failed login attempt,0
36:49.0,192.168.1.155,Failed login attempt,0
49:49.0,192.168.1.120,High CPU usage,0
10:49.0,192.168.1.223,Normal operation,0
07:49.0,192.168.1.125,Connection timeout,0
29:49.0,192.168.1.196,Failed login attempt,0
03:49.0,192.168.1.57,Failed login attempt,0
58:49.0,192.168.1.237,High CPU usage,0
35:49.0,192.168.1.175,High CPU usage,0
39:49.0,192.168.1.179,High CPU usage,0
10:49.0,192.168.1.238,Normal operation,0
13:49.0,192.168.1.8,High CPU usage,0
43:49.0,192.168.1.234,High CPU usage,0
35:49.0,192.168.1.114,Failed login attempt,0
43:49.0,192.168.1.32,High CPU usage,0
42:49.0,192.168.1.63,Failed login attempt,0
13:49.0,192.168.1.23,Normal operation,0
04:49.0,192.168.1.240,Connection timeout,0
55:49.0,192.168.1.195,Failed login attempt,0
35:49.0,192.168.1.140,Connection timeout,0
01:49.0,192.168.1.30,High CPU usage,0
35:49.0,192.168.1.137,Connection timeout,0
43:49.0,192.168.1.187,Connection timeout,0
28:49.0,192.168.1.78,Failed login attempt,0
40:49.0,192.168.1.244,Normal operation,0
42:49.0,192.168.1.133,Failed login attempt,0
38:49.0,192.168.1.133,Normal operation,0
50:49.0,192.168.1.42,Connection timeout,0
26:49.0,192.168.1.168,Connection timeout,0
02:49.0,192.168.1.73,High CPU usage,0
38:49.0,192.168.1.110,High CPU usage,0
28:49.0,192.168.1.149,Failed login attempt,0
35:49.0,192.168.1.96,Normal operation,0
57:49.0,192.168.1.194,Failed login attempt,0
45:49.0,192.168.1.36,Normal operation,0
58:49.0,192.168.1.162,Normal operation,0
07:49.0,192.168.1.63,Connection timeout,0
19:49.0,192.168.1.8,Normal operation,0
01:49.0,192.168.1.217,Normal operation,0
00:49.0,192.168.1.29,DDoS detected,1
34:49.0,192.168.1.46,Connection timeout,0
23:49.0,192.168.1.245,High CPU usage,0
20:49.0,192.168.1.212,Normal operation,0
39:49.0,192.168.1.217,High CPU usage,0
48:49.0,192.168.1.103,Connection timeout,0
05:49.0,192.168.1.9,Normal operation,0
22:49.0,192.168.1.230,Normal operation,0
23:49.0,192.168.1.103,High CPU usage,0
13:49.0,192.168.1.206,Connection timeout,0
09:49.0,192.168.1.190,Failed login attempt,0
00:49.0,192.168.1.190,High CPU usage,0
53:49.0,192.168.1.231,High CPU usage,0
48:49.0,192.168.1.98,High CPU usage,0
10:49.0,192.168.1.158,Connection timeout,0
50:49.0,192.168.1.64,DDoS detected,1
35:49.0,192.168.1.207,Failed login attempt,0
37:49.0,192.168.1.218,Normal operation,0
25:49.0,192.168.1.5,Connection timeout,0
35:49.0,192.168.1.253,Normal operation,0
46:49.0,192.168.1.235,Normal operation,0
13:49.0,192.168.1.103,Failed login attempt,0
44:49.0,192.168.1.28,Failed login attempt,0
39:49.0,192.168.1.37,DDoS detected,1
10:49.0,192.168.1.165,DDoS detected,1
27:49.0,192.168.1.108,Connection timeout,0
29:49.0,192.168.1.137,DDoS detected,1
11:49.0,192.168.1.10,High CPU usage,0
13:49.0,192.168.1.231,High CPU usage,0
56:49.0,192.168.1.244,Failed login attempt,0
27:49.0,192.168.1.229,Failed login attempt,0
57:49.0,192.168.1.85,Normal operation,0
38:49.0,192.168.1.21,Normal operation,0
23:49.0,192.168.1.185,Normal operation,0
15:49.0,192.168.1.25,High CPU usage,0
32:49.0,192.168.1.227,DDoS detected,1
04:49.0,192.168.1.143,High CPU usage,0
50:49.0,192.168.1.39,DDoS detected,1
57:49.0,192.168.1.208,DDoS detected,1
58:49.0,192.168.1.47,Normal operation,0
00:49.0,192.168.1.120,High CPU usage,0
43:49.0,192.168.1.237,Connection timeout,0
47:49.0,192.168.1.85,Normal operation,0
47:49.0,192.168.1.42,DDoS detected,1
50:49.0,192.168.1.73,Failed login attempt,0
36:49.0,192.168.1.204,Failed login attempt,0
25:49.0,192.168.1.138,High CPU usage,0
46:49.0,192.168.1.52,Failed login attempt,0
38:49.0,192.168.1.217,DDoS detected,1
22:49.0,192.168.1.13,Failed login attempt,0
36:49.0,192.168.1.70,Normal operation,0
37:49.0,192.168.1.79,Connection timeout,0
54:49.0,192.168.1.157,Normal operation,0
23:49.0,192.168.1.176,Normal operation,0
17:49.0,192.168.1.5,Normal operation,0
07:49.0,192.168.1.163,High CPU usage,0
16:49.0,192.168.1.146,DDoS detected,1
50:49.0,192.168.1.30,Normal operation,0
14:49.0,192.168.1.89,Normal operation,0
29:49.0,192.168.1.45,High CPU usage,0
05:49.0,192.168.1.222,DDoS detected,1
10:49.0,192.168.1.146,Failed login attempt,0
44:49.0,192.168.1.84,DDoS detected,1
48:49.0,192.168.1.212,Connection timeout,0
32:49.0,192.168.1.19,Normal operation,0
32:49.0,192.168.1.98,High CPU usage,0
39:49.0,192.168.1.30,Connection timeout,0
50:49.0,192.168.1.212,Failed login attempt,0
29:49.0,192.168.1.140,DDoS detected,1
04:49.0,192.168.1.200,Failed login attempt,0
54:49.0,192.168.1.241,Normal operation,0
55:49.0,192.168.1.201,DDoS detected,1
29:49.0,192.168.1.208,Normal operation,0
06:49.0,192.168.1.138,Connection timeout,0
35:49.0,192.168.1.136,Connection timeout,0
22:49.0,192.168.1.224,Connection timeout,0
09:49.0,192.168.1.54,DDoS detected,1
37:49.0,192.168.1.124,Normal operation,0
46:49.0,192.168.1.90,High CPU usage,0
57:49.0,192.168.1.188,Normal operation,0
45:49.0,192.168.1.171,High CPU usage,0
00:49.0,192.168.1.225,High CPU usage,0
18:49.0,192.168.1.244,Failed login attempt,0
49:49.0,192.168.1.117,Failed login attempt,0
09:49.0,192.168.1.241,High CPU usage,0
12:49.0,192.168.1.10,Connection timeout,0
23:49.0,192.168.1.174,DDoS detected,1
19:49.0,192.168.1.71,Normal operation,0
40:49.0,192.168.1.27,High CPU usage,0
32:49.0,192.168.1.207,DDoS detected,1
23:49.0,192.168.1.43,Connection timeout,0
59:49.0,192.168.1.64,Normal operation,0
48:49.0,192.168.1.122,High CPU usage,0
29:49.0,192.168.1.72,High CPU usage,0
25:49.0,192.168.1.63,Failed login attempt,0
15:49.0,192.168.1.8,DDoS detected,1
24:49.0,192.168.1.79,Normal operation,0
11:49.0,192.168.1.153,DDoS detected,1
27:49.0,192.168.1.51,High CPU usage,0
43:49.0,192.168.1.77,DDoS detected,1
44:49.0,192.168.1.159,DDoS detected,1
08:49.0,192.168.1.114,High CPU usage,0
17:49.0,192.168.1.209,Failed login attempt,0
26:49.0,192.168.1.223,Connection timeout,0
52:49.0,192.168.1.15,Normal operation,0
58:49.0,192.168.1.18,DDoS detected,1
18:49.0,192.168.1.26,High CPU usage,0
49:49.0,192.168.1.175,Connection timeout,0
07:49.0,192.168.1.152,High CPU usage,0
47:49.0,192.168.1.89,Failed login attempt,0
12:49.0,192.168.1.114,Connection timeout,0
13:49.0,192.168.1.10,Failed login attempt,0
18:49.0,192.168.1.84,High CPU usage,0
30:49.0,192.168.1.95,High CPU usage,0
58:49.0,192.168.1.65,Failed login attempt,0
14:49.0,192.168.1.193,Normal operation,0
08:49.0,192.168.1.78,Failed login attempt,0
37:49.0,192.168.1.221,DDoS detected,1
14:49.0,192.168.1.178,Failed login attempt,0
39:49.0,192.168.1.199,Failed login attempt,0
40:49.0,192.168.1.220,DDoS detected,1
37:49.0,192.168.1.252,High CPU usage,0
19:49.0,192.168.1.202,Connection timeout,0
31:49.0,192.168.1.115,Failed login attempt,0
37:49.0,192.168.1.221,Failed login attempt,0
30:49.0,192.168.1.239,Normal operation,0
28:49.0,192.168.1.26,High CPU usage,0
59:49.0,192.168.1.172,High CPU usage,0
51:49.0,192.168.1.93,DDoS detected,1
33:49.0,192.168.1.105,DDoS detected,1
40:49.0,192.168.1.164,Failed login attempt,0
03:49.0,192.168.1.66,High CPU usage,0
55:49.0,192.168.1.53,Connection timeout,0
51:49.0,192.168.1.215,DDoS detected,1
38:49.0,192.168.1.138,DDoS detected,1
14:49.0,192.168.1.64,Normal operation,0
22:49.0,192.168.1.100,DDoS detected,1
32:49.0,192.168.1.93,Connection timeout,0
25:49.0,192.168.1.60,Connection timeout,0
11:49.0,192.168.1.161,DDoS detected,1
37:49.0,192.168.1.75,Connection timeout,0
30:49.0,192.168.1.172,Failed login attempt,0
42:49.0,192.168.1.9,Normal operation,0
30:49.0,192.168.1.147,Connection timeout,0
46:49.0,192.168.1.135,Failed login attempt,0
08:49.0,192.168.1.91,High CPU usage,0
31:49.0,192.168.1.195,Normal operation,0
22:49.0,192.168.1.123,Connection timeout,0
54:49.0,192.168.1.93,High CPU usage,0
59:49.0,192.168.1.226,DDoS detected,1
25:49.0,192.168.1.107,Normal operation,0
